name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71L-lTQnJiL._AC_UL320_.jpg,https://www.amazon.in/Redmi-inches-Ready-L32M6-RA-Android/dp/B09F9YQQ7B/ref=sr_1_4?qid=1678724401&s=electronics&sr=1-4,4.2,"47,490","₹10,999","₹24,999"
MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81tD7OZ0RXL._AC_UL320_.jpg,https://www.amazon.in/MI-inches-Ready-Android-L32M7-5AIN/dp/B0B6F7LX4C/ref=sr_1_5?qid=1678724401&s=electronics&sr=1-5,4.2,"34,184","₹11,999","₹24,999"
OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71d5fMDvq9L._AC_UL320_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Android-32Y1/dp/B08B42LWKN/ref=sr_1_6?qid=1678724401&s=electronics&sr=1-6,4.2,"36,677","₹11,999","₹19,999"
Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71a4ZQNqTiL._AC_UL320_.jpg,https://www.amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_7?qid=1678724401&s=electronics&sr=1-7,4.2,"8,829","₹12,490","₹22,900"
Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/712am1RDNiL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ready-Android-AR32AR2841HDFL/dp/B0B1YVCJ2Y/ref=sr_1_8?qid=1678724401&s=electronics&sr=1-8,4.4,"7,781","₹10,999","₹19,990"
LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71arAQvySlL._AC_UL320_.jpg,https://www.amazon.in/LG-inches-Ready-Smart-32LM563BPTC/dp/B08DPLCM6T/ref=sr_1_9?qid=1678724401&s=electronics&sr=1-9,4.3,"12,473","₹13,990","₹21,990"
VW 80 cm (32 inches) Frameless Series HD Ready Android Smart LED TV VW32S (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81oHGrH1PwL._AC_UL320_.jpg,https://www.amazon.in/Visio-World-inches-VW32S-Ready/dp/B07MNNH484/ref=sr_1_10?qid=1678724401&s=electronics&sr=1-10,4.0,"7,120","₹7,599","₹16,999"
Redmi 108 cm (43 inches) Android 11 Series Full HD Smart LED TV L43M6-RA/L43M7-RA (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71g3OF4CL9L._AC_UL320_.jpg,https://www.amazon.in/Redmi-inches-Smart-L43M6-RA-Android/dp/B09G73T643/ref=sr_1_11?qid=1678724401&s=electronics&sr=1-11,4.2,"47,490","₹21,999","₹34,999"
VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/714MfYgM9rL._AC_UL320_.jpg,https://www.amazon.in/Visio-World-inches-VW32A-Ready/dp/B07MKFNHKG/ref=sr_1_12?qid=1678724401&s=electronics&sr=1-12,4.3,"4,700","₹6,666","₹12,999"
OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81iLglMLueL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-inches-Ready-Smart-Android/dp/B09Q5SWVBJ/ref=sr_1_16?qid=1678724401&s=electronics&sr=1-16,4.2,"36,677","₹14,499","₹21,999"
OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/819SRH2DKBL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-43-inches-Android-Pro/dp/B09VCHLSJF/ref=sr_1_17?qid=1678724401&s=electronics&sr=1-17,4.2,"8,231","₹27,999","₹39,999"
Acer 139 cm (55 inches) I Series 4K Ultra HD Android Smart LED TV AR55AR2851UDFL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71RNJ5AGNBL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR55AR2851UDFL/dp/B0B1YZ9CB8/ref=sr_1_18?qid=1678724401&s=electronics&sr=1-18,4.4,"7,781","₹29,999","₹47,990"
OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81I5oICiIzL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-50-inches-Android-Pro/dp/B0B3MMYHYW/ref=sr_1_19?qid=1678724401&s=electronics&sr=1-19,4.2,"8,231","₹32,999","₹45,999"
Samsung 108 cm (43 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA43AUE65AKXXL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71B7sRIydwL._AC_UL320_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE65AKXXL/dp/B0B15CPR37/ref=sr_1_20?qid=1678724401&s=electronics&sr=1-20,4.3,"7,838","₹29,990","₹47,900"
Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/7132bixhytL._AC_UL320_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L43R7-7AIN/dp/B09RFC46VP/ref=sr_1_21?qid=1678724401&s=electronics&sr=1-21,4.2,"47,490","₹24,999","₹42,999"
Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71eUw15rVbL._AC_UL320_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA43AUE60AKLXL/dp/B092BJMT8Q/ref=sr_1_22?qid=1678724401&s=electronics&sr=1-22,4.3,"7,838","₹28,990","₹52,900"
Acer 109 cm (43 inches) I Series 4K Ultra HD Android Smart LED TV AR43AR2851UDFL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71K4EDSakKL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR43AR2851UDFL/dp/B0B1YY6JJL/ref=sr_1_23?qid=1678724401&s=electronics&sr=1-23,4.4,"7,781","₹22,999","₹34,990"
MI 100 cm (40 inches) 5A Series Full HD Smart Android LED TV L40M7-EAIN (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81rwiwQ1itL._AC_UL320_.jpg,https://www.amazon.in/MI-inches-Smart-Android-L40M7-EAIN/dp/B0B6F98KJJ/ref=sr_1_24?qid=1678724401&s=electronics&sr=1-24,4.2,"34,184","₹19,999","₹29,999"
Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71NGTvGMypL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR50AR2851UDFL/dp/B0B1YZX72F/ref=sr_1_25?qid=1678724401&s=electronics&sr=1-25,4.4,"7,781","₹26,999","₹40,990"
TCL 100 cm (40 inches) Full HD Certified Android Smart LED TV 40S6505 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61f1sKQ7FiL._AC_UL320_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-40S6505/dp/B09T3KB6JZ/ref=sr_1_26?qid=1678724401&s=electronics&sr=1-26,4.2,"1,293","₹17,990","₹40,990"
Acer 80 cm (32 inches) S Series HD Ready Android Smart LED TV AR32AR2841HDSB (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91syxaZmFeL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ready-Android-AR32AR2841HDSB/dp/B0B9959XF3/ref=sr_1_27?qid=1678724401&s=electronics&sr=1-27,4.4,"2,582","₹11,999","₹22,990"
LG 108 cm (43 inches) 4K Ultra HD Smart LED TV 43UQ7500PSF (Ceramic Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/91OzzQSg47L._AC_UL320_.jpg,https://www.amazon.in/LG-inches-Ultra-43UQ7500PSF-Ceramic/dp/B0B3XY5YT4/ref=sr_1_28?qid=1678724401&s=electronics&sr=1-28,4.3,"1,636","₹30,490","₹49,990"
OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81Y8+2cuWEL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-inches-Smart-Android-Black/dp/B09Q5P2MT3/ref=sr_1_29?qid=1678724401&s=electronics&sr=1-29,4.2,"36,677","₹23,999","₹31,999"
Redmi 126 cm (50 inches) 4K Ultra HD Android Smart LED TV X50 | L50M6-RA (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71YDOppqAzL._AC_UL320_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L50M6-RA/dp/B08Y55LPBF/ref=sr_1_30?qid=1678724401&s=electronics&sr=1-30,4.2,"47,490","₹29,999","₹44,999"
iFFALCON 80 cm (32 inches) HD Ready Smart LED TV 32F53 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/714jds2jOkL._AC_UL320_.jpg,https://www.amazon.in/iFFALCON-inches-Ready-Smart-TV-32F53/dp/B09X1M3DHX/ref=sr_1_28?qid=1678724404&s=electronics&sr=1-28,4.2,"1,483","₹8,999","₹27,990"
Samsung 138 cm (55 inches) Crystal 4K Neo Series Ultra HD Smart LED TV UA55AUE65AKXXL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71RhIMc2TBL._AC_UL320_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA55AUE65AKXXL/dp/B0B15GSPQW/ref=sr_1_29?qid=1678724404&s=electronics&sr=1-29,4.3,"7,838","₹45,990","₹70,900"
Sony Bravia 108 cm (43 inches) 4K Ultra HD Smart LED Google TV KD-43X74K (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81wxS8abrgL._AC_UL320_.jpg,https://www.amazon.in/Sony-Bravia-inches-Google-KD-43X74K/dp/B09WN2CVMY/ref=sr_1_30?qid=1678724404&s=electronics&sr=1-30,4.7,"7,908","₹41,990","₹69,900"
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81wxS8abrgL._AC_UL320_.jpg,https://www.amazon.in/Sony-Bravia-inches-Google-KD-65X74K/dp/B09WN3SRC7/ref=sr_1_31?qid=1678724404&s=electronics&sr=1-31,4.7,"7,908","₹69,990","₹1,39,900"
OnePlus 138 cm (55 inches) Y Series 4K Ultra HD Smart Android LED TV 55Y1S Pro (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81Itairz1YL._AC_UL320_.jpg,https://www.amazon.in/OnePlus-55-inches-Android-Pro/dp/B0BLVQBPCC/ref=sr_1_32?qid=1678724404&s=electronics&sr=1-32,4.2,"8,231","₹39,999","₹49,999"
VW 80 cm (32 inches) Playwall Frameless Series HD Ready Android Smart LED TV VW3251 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71tayeblEsL._AC_UL320_.jpg,https://www.amazon.in/VW-Playwall-Frameless-Android-VW3251/dp/B0B16KD737/ref=sr_1_33?qid=1678724404&s=electronics&sr=1-33,4.3,918,"₹7,999","₹15,999"
TCL 126 cm (50 inches) 4K Ultra HD Certified Android Smart LED TV 50P615 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71M-4svv9-L._AC_UL320_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-50P615/dp/B08FD3HN12/ref=sr_1_34?qid=1678724404&s=electronics&sr=1-34,4.2,"2,788","₹26,990","₹62,990"
iFFALCON 147 cm (58 inches) 4K Ultra HD Smart LED Google TV iFF58U62 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/714OTuxxnfL._AC_UL320_.jpg,https://www.amazon.in/iFFALCON-inches-Ultra-Google-iFF58U62/dp/B0BMQL1518/ref=sr_1_35?qid=1678724404&s=electronics&sr=1-35,4.2,"2,014","₹33,999","₹85,990"
Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X74K (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81wxS8abrgL._AC_UL320_.jpg,https://www.amazon.in/Sony-Bravia-inches-Google-KD-55X74K/dp/B09WN26DG5/ref=sr_1_36?qid=1678724404&s=electronics&sr=1-36,4.7,"7,908","₹57,990","₹99,900"
MI 108 cm (43 inches) 5A Series Full HD Smart Android LED TV L43M7-EAIN (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/811UAL1+6DL._AC_UL320_.jpg,https://www.amazon.in/MI-inches-Smart-Android-L43M7-EAIN/dp/B0B6F8HHR6/ref=sr_1_37?qid=1678724404&s=electronics&sr=1-37,4.2,"34,184","₹23,999","₹35,999"
VU 126 cm (50 inches) The GloLED Series 4K Smart LED Google TV 50GloLED (Grey),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/716LfJ7-2RL._AC_UL320_.jpg,https://www.amazon.in/VU-inches-GloLED-Google-50GloLED/dp/B0B9XJL3RN/ref=sr_1_38?qid=1678724404&s=electronics&sr=1-38,4.6,"1,235","₹32,999","₹55,000"
VU 108 cm (43 inches) The GloLED 84 Watt DJ Sound Series 4K Smart Google TV 43GloLED (Grey),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71drm2+hb4L._AC_UL320_.jpg,https://www.amazon.in/VU-inches-GloLED-Google-43GloLED/dp/B0BRNKSTV3/ref=sr_1_39?qid=1678724404&s=electronics&sr=1-39,4.6,"1,235","₹28,991","₹40,000"
TOSHIBA 80 cm (32 inches) V Series HD Ready Smart Android LED TV 32V35KP (Silver),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71KCvhgZt0L._AC_UL320_.jpg,https://www.amazon.in/TOSHIBA-inches-Android-32V35KP-Silver/dp/B0B3HJM3XP/ref=sr_1_43?qid=1678724404&s=electronics&sr=1-43,4.3,"1,914","₹13,990","₹24,990"
Acer 109 cm (43 inches) H Series 4K Ultra HD Android Smart LED TV AR43AR2851UDPRO (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/91qaua0PbkL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ultra-Android-AR43AR2851UDPRO/dp/B0B996DGVV/ref=sr_1_44?qid=1678724404&s=electronics&sr=1-44,4.4,"2,582","₹25,999","₹36,990"
TCL 108 cm (43 inches) 4K Ultra HD Certified Android Smart LED TV 43P615 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71ZtIcpPmHL._AC_UL320_.jpg,https://www.amazon.in/TCL-inches-Certified-Android-43P615/dp/B08FD2VSD9/ref=sr_1_45?qid=1678724404&s=electronics&sr=1-45,4.2,"2,788","₹22,990","₹51,990"
"Samsung 32-Inch(80.13Cm) LED 1920 x 1080 Pixels, M5 FHD Smart Monitor, Speakers, Remote, 1 Billion Color, Smart TV apps, T...","tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/819il1jGUGL._AC_UL320_.jpg,https://www.amazon.in/Samsung-32-inch-Speakers-Bluetooth-LS32BM500EWXXL/dp/B09Y5GHFVH/ref=sr_1_46?qid=1678724404&s=electronics&sr=1-46,4.2,"2,349","₹19,699","₹36,000"
Redmi 139 cm (55 inches) 4K Ultra HD Android Smart LED TV X55 | L55M6-RA (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71m560rMisL._AC_UL320_.jpg,https://www.amazon.in/Redmi-inches-Ultra-Android-L55M6-RA/dp/B08Y1JM3FB/ref=sr_1_47?qid=1678724404&s=electronics&sr=1-47,4.2,"47,490","₹34,999","₹54,999"
realme Smart Tv Stick 4K,"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/41ZRGefE8qL._AC_UL320_.jpg,https://www.amazon.in/Realme-Smart-TV-Stick-4K/dp/B09LQQYNZQ/ref=sr_1_48?qid=1678724404&s=electronics&sr=1-48,4.0,277,"₹3,068","₹4,699"
VU 139 cm (55 inches) The GloLED Series 4K Smart LED Google TV 55GloLED (Grey),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/716LfJ7-2RL._AC_UL320_.jpg,https://www.amazon.in/VU-inches-GloLED-Google-55GloLED/dp/B0B9XLX8VR/ref=sr_1_49?qid=1678724404&s=electronics&sr=1-49,4.6,"1,235","₹38,999","₹65,000"
VW 80 cm (32 inches) Linux Series Frameless HD Ready Smart LED TV VW32C2 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71jVRzxB1wL._AC_UL320_.jpg,https://www.amazon.in/VW-inches-Linux-Frameless-VW32C2/dp/B0BQZQ3QTV/ref=sr_1_50?qid=1678724404&s=electronics&sr=1-50,4.6,82,"₹7,999","₹16,999"
"Samsung 27-inch(68.58cm) M5 FHD Smart Monitor, Speakers, Remote, 1 Billion Color, Smart TV apps, TV Plus, Office 365, Appl...","tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71dTgFrCTCL._AC_UL320_.jpg,https://www.amazon.in/Samsung-27-inch-Speakers-Bluetooth-LS27BM500EWXXL/dp/B09W2FQBNX/ref=sr_1_51?qid=1678724404&s=electronics&sr=1-51,4.2,"2,349","₹17,399","₹33,500"
Kodak 80 cm (32 inches) HD Ready Certified Android LED TV 32HDX7XPRO (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81pOKCk2z1L._AC_UL320_.jpg,https://www.amazon.in/Kodak-Inches-Certified-Android-32HDX7XPRO/dp/B08CS3BT4L/ref=sr_1_52?qid=1678724404&s=electronics&sr=1-52,4.2,"13,094","₹9,499","₹12,999"
iFFALCON 108 cm (43 inches) 4K Ultra HD Smart LED Google TV iFF43U62 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71hXI6RMKXL._AC_UL320_.jpg,https://www.amazon.in/iFFALCON-inches-Ultra-Google-iFF43U62/dp/B0BCQ8DRB6/ref=sr_1_53?qid=1678724404&s=electronics&sr=1-53,4.2,"2,014","₹20,999","₹49,990"
Hisense 139 cm (55 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 55A6H (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71Y9kiW1wlL._AC_UL320_.jpg,https://www.amazon.in/Hisense-inches-Bezelless-Google-55A6H/dp/B0B2CR7N3N/ref=sr_1_54?qid=1678724404&s=electronics&sr=1-54,4.1,"1,883","₹34,999","₹59,990"
MI 108 cm (43 inches) 5X Series 4K Ultra HD LED Smart Android TV L43M6-ES (Grey),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71yheKd474L._AC_UL320_.jpg,https://www.amazon.in/Inches-Ultra-Smart-Android-L43M6-ES/dp/B09MJ77786/ref=sr_1_52?qid=1678724406&s=electronics&sr=1-52,4.3,"21,572","₹30,999","₹49,999"
Hisense 139 cm (55 inches) Tornado 2.0 Series 4K Ultra HD Smart LED Google TV 55A7H (Silver),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71vapWWJd8L._AC_UL320_.jpg,https://www.amazon.in/Hisense-inches-Tornado-Google-55A7H/dp/B0B9WYJYK2/ref=sr_1_53?qid=1678724406&s=electronics&sr=1-53,4.3,460,"₹40,999","₹69,990"
Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/818jY6NnVXL._AC_UL320_.jpg,https://www.amazon.in/Acer-inches-Ready-AR32NSV53HD-Black/dp/B0B9XN9S3W/ref=sr_1_54?qid=1678724406&s=electronics&sr=1-54,4.4,851,"₹8,999","₹14,990"
Hisense 139 cm (55 inches) 4K Ultra HD Smart IPS QLED TV 55U7H (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81q4Iw00B0L._AC_UL320_.jpg,https://www.amazon.in/Hisense-inches-Ultra-Smart-55U7H/dp/B0B9Y38WV7/ref=sr_1_55?qid=1678724406&s=electronics&sr=1-55,3.9,374,"₹44,999","₹79,990"
Kodak 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32HDX7XPROBL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81P7vPNsnHL._AC_UL320_.jpg,https://www.amazon.in/Kodak-inches-Certified-Android-32HDX7XPROBL/dp/B09DSXK8JX/ref=sr_1_56?qid=1678724406&s=electronics&sr=1-56,4.1,"2,568","₹9,499","₹19,499"
Kodak 80 cm (32 Inches) HD Ready LED TV Kodak 32HDX900S (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/811tmylJsgL._AC_UL320_.jpg,https://www.amazon.in/Kodak-inches-32HDX900S-Ready-Black/dp/B06XGWRKYT/ref=sr_1_57?qid=1678724406&s=electronics&sr=1-57,3.8,"3,093","₹7,499","₹15,999"
Toshiba 108 cm (43 inches) V Series Full HD Smart Android LED TV 43V35KP (Silver),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81kYODKgalL._AC_UL320_.jpg,https://www.amazon.in/Toshiba-inches-Android-43V35KP-Silver/dp/B0B21XL94T/ref=sr_1_58?qid=1678724406&s=electronics&sr=1-58,4.3,"1,914","₹21,999","₹34,990"
Samsung 138 cm (55 inches) Crystal 4K Series Ultra HD Smart LED TV UA55AUE60AKLXL (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/61sPE6CnkVL._AC_UL320_.jpg,https://www.amazon.in/Samsung-inches-Crystal-Ultra-UA55AUE60AKLXL/dp/B092BL5DCX/ref=sr_1_59?qid=1678724406&s=electronics&sr=1-59,4.3,"7,838","₹43,990","₹69,900"
Onida 80 cm (32 inches) HD Ready Smart LED Fire TV 32HIF3 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71K6W3QsL2L._AC_UL320_.jpg,https://www.amazon.in/Onida-inches-Ready-Smart-32HIF3/dp/B0B6P95LG2/ref=sr_1_60?qid=1678724406&s=electronics&sr=1-60,4.3,"4,571","₹10,999","₹24,990"
coocaa 80 cm (32 inches) Frameless Series HD Ready Smart IPS LED TV 32S3U Pro (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71bnSMzWhxL._AC_UL320_.jpg,https://www.amazon.in/coocaa-inches-Frameless-32S3U-Pro/dp/B0B45VT3WK/ref=sr_1_61?qid=1678724406&s=electronics&sr=1-61,4.0,325,"₹7,999","₹36,990"
VW 109 cm (43 inches) Playwall Frameless Series Full HD Android Smart LED TV VW43F1 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71YzqVxXjnL._AC_UL320_.jpg,https://www.amazon.in/VW-Playwall-Frameless-Android-VW43F1/dp/B0B21MF4RF/ref=sr_1_62?qid=1678724406&s=electronics&sr=1-62,4.3,918,"₹15,999","₹24,999"
VW 60 cm (24 inches) HD Ready Smart LED TV VW24S (Black) (2021 Model),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81xh0Czv4-L._AC_UL320_.jpg,https://www.amazon.in/inches-Ready-Smart-VW24S-Black/dp/B08Z35H8L6/ref=sr_1_63?qid=1678724406&s=electronics&sr=1-63,4.0,"7,120","₹6,699","₹11,999"
Hisense 126 cm (50 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 50A6H (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71Y9kiW1wlL._AC_UL320_.jpg,https://www.amazon.in/Hisense-inches-Bezelless-Google-50A6H/dp/B0B2C5MJN6/ref=sr_1_67?qid=1678724406&s=electronics&sr=1-67,4.1,"1,883","₹29,999","₹54,990"
VW 80 cm (32 inches) HD Ready Android Smart LED TV VW32PRO (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81oHGrH1PwL._AC_UL320_.jpg,https://www.amazon.in/inches-Ready-Smart-VW32PRO-Black/dp/B08PZ6HZLT/ref=sr_1_68?qid=1678724406&s=electronics&sr=1-68,4.0,"7,120","₹8,699","₹18,999"
Onida 108 cm (43 inches) Full HD Smart LED Fire TV 43FIF3 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/713a3sAjiGL._AC_UL320_.jpg,https://www.amazon.in/Onida-inches-Smart-43FIF3-Black/dp/B0B6PF75H5/ref=sr_1_69?qid=1678724406&s=electronics&sr=1-69,4.3,"4,571","₹19,990","₹38,990"
TCL 80.04 cm (32 inches) Bezel-Less S Series HD Ready Smart Android LED TV 32S5400A (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71XsaRwNRdL._AC_UL320_.jpg,https://www.amazon.in/TCL-inches-Bezel-Less-Android-32S5400A/dp/B0BNVLWV3Y/ref=sr_1_70?qid=1678724406&s=electronics&sr=1-70,4.2,"1,293","₹13,490","₹20,990"
VU 164 cm (65 inches) The GloLED Series 4K Smart LED Google TV 65GloLED (Grey),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/716LfJ7-2RL._AC_UL320_.jpg,https://www.amazon.in/VU-inches-GloLED-Google-65GloLED/dp/B0BC8BQ432/ref=sr_1_71?qid=1678724406&s=electronics&sr=1-71,4.6,"1,235","₹52,999","₹85,000"
Sony Bravia 126 cm (50 inches) 4K Ultra HD Smart LED Google TV KD-50X74K (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/81wxS8abrgL._AC_UL320_.jpg,https://www.amazon.in/Sony-Bravia-inches-KD-50X74K-Compatibility/dp/B09WN72QWY/ref=sr_1_72?qid=1678724406&s=electronics&sr=1-72,4.7,"7,908","₹51,999","₹85,900"
Westinghouse 106 cm (43 inches) Full HD Smart Certified Android LED TV WH43SP99 (Black),"tv, audio & cameras",Televisions,https://m.media-amazon.com/images/I/71S-WpFnW+L._AC_UL320_.jpg,https://www.amazon.in/Westinghouse-Inches-Certified-Android-WH43SP99/dp/B09FY5J2LM/ref=sr_1_73?qid=1678724406&s=electronics&sr=1-73,4.2,"2,237",,
